"";"chr";"name_600k";"pos_bp_600k";"pos_cM_600k";"name_50k";"pos_bp_50k";"pos_cM_estimated"
"2357";2;"AX-90533469";24772111;55,4443661778114;"PZE-102045517";23473230;57,4873574442349
"2358";2;"AX-90533472";24958336;55,6338919191097;"PZE-102045810";23666620;57,6768831855331
"2359";2;"AX-90533475";24999580;55,6755520014554;"PZE-102045898";23707057;57,7185432678789
"2360";2;"AX-90533476";25030946;55,7071584206083;"PZE-102046324";23738424;57,7501496870317
"2361";2;"AX-90533478";25171273;55,8477607845192;"PZE-102046452";23874566;57,8907520509427
"2362";2;"AX-90533479";25173639;55,8501202581261;"PZE-102046490";23876932;57,8931115245496
"2363";2;"AX-90533481";25184841;55,8612863478448;"PZE-102046584";23888134;57,9042776142682
"2364";2;"AX-90533483";25319834;55,9951982004732;"PZE-102046696";24033371;58,0381894668966
"2365";2;"AX-90533485";25547357;56,2182123498911;"PZE-102046822";24366053;58,2612036163145
"2366";2;"AX-90533490";25741956;56,4063137921129;"PZE-102046959";24451841;58,4493050585364
"2367";2;"AX-91338367";25869677;56,5284636996899;"PZE-102046980";24558980;58,5714549661134
"2368";2;"AX-90533501";26115626;56,7608071541374;"PZE-102047194";24805448;58,8037984205609
"2369";2;"AX-91338381";26121963;56,7667440034324;"PZE-102047235";24811785;58,8097352698559
"2370";2;"AX-91338382";26144777;56,7880969167765;"PZE-102047301";24834597;58,8310881831999
"2371";2;"AX-90533509";26201473;56,841023291475;"PZE-102047388";24891298;58,8840145578985
"2372";2;"AX-90533510";26293017;56,926065133229;"PZE-102047455";24969423;58,9690563996525
"2373";2;NA;NA;NA;"PZE-102046995";24559762;58,5729070824535
"2374";2;"AX-90533512";26729977;57,3250192858762;"PZE-102047569";25385405;59,3680105522997
"2375";2;"AX-90533514";26814825;57,4011716779909;"PZE-102047597";25452235;59,4441629444144
"2376";2;"AX-90533515";27107663;57,6607795305243;"PZE-102047663";25733764;59,7037707969478
"2377";2;"AX-91338397";27122322;57,6736452335262;"PZE-102047705";25748421;59,7166364999497
"2378";2;"AX-91338400";27218878;57,7580830653507;"PZE-102047722";25827992;59,8010743317742
"2379";2;"AX-90533527";27308558;57,8360343646139;"PZE-102047736";25918397;59,8790256310374
"2380";2;"AX-90568322";27322075;57,8477442223647;"SYN31217";25931915;59,8907354887881
"2381";2;"AX-91375832";27521975;58,0197254808611;"SYN38819";26135377;60,0627167472845
"2382";2;"AX-90533536";27771703;58,231474087284;"PZE-102047964";26384246;60,2744653537074
"2383";2;"AX-90533538";27938662;58,3711521786842;"PZE-102048084";26498785;60,4141434451076
"2384";2;"AX-90572994";27996811;58,4194489126603;"SYN9283";26618175;60,4624401790838
"2385";2;"AX-90572996";28088953;58,4956113715522;"SYN9287";26719189;60,5386026379757
"2386";2;"AX-90533540";28158222;58,5525724345551;"PZE-102048451";26774929;60,5955637009785
"2387";2;"AX-91338418";28256636;58,6330676003128;"PZE-102048598";26882539;60,6760588667363
"2388";2;"AX-90533544";28308475;58,6752651972587;"PZE-102048721";26935232;60,7182564636822
"2389";2;"AX-90533546";28374410;58,7287362325515;"PZE-102048870";26999961;60,771727498975
"2390";2;NA;NA;NA;"SYN38823";26137220;60,0640913593294
"2391";2;"AX-91338426";28884987;59,135321685713;"PZE-102049071";27500742;61,1783129521364
"2392";2;"AX-90533552";28949522;59,1857879685766;"PZE-102049292";27564732;61,2287792350001
"2393";2;"AX-90533553";28951204;59,1871005642189;"PZE-102049305";27566414;61,2300918306424
"2394";2;"AX-90533554";28970826;59,2024029348909;"PZE-102049428";27586034;61,2453942013144
"2395";2;"AX-91378797";28970845;59,2024177430862;"ZM013321-0235";27586053;61,2454090095096
"2396";2;"AX-90571942";29220880;59,3957771604838;"SYN635";27810298;61,4387684269072
"2397";2;"AX-90571932";29245420;59,4145930526624;"SYN633";27834838;61,4575843190859
"2398";2;"AX-90571928";29300388;59,4566356876217;"SYN632";27892288;61,4996269540452
"2399";2;"AX-90533555";29365974;59,5066127606275;"PZE-102049935";27960138;61,549604027051
"2400";2;NA;NA;NA;"PZB02035.3";27482479;61,1638094195029
"2401";2;"AX-90533560";29747266;59,7931991208608;"PZE-102050587";28309765;61,8361903872842
"2402";2;"AX-90533562";29827062;59,8523345664796;"PZE-102050753";28402859;61,895325832903
"2403";2;"AX-90569183";29829056;59,8538086158717;"SYN33872";28404853;61,8967998822952
"2404";2;"AX-90571093";30056427;60,020729585719;"SYN3931";28647752;62,0637208521425
"2405";2;"AX-90571078";30071624;60,0318048245369;"SYN3927";28662949;62,0747960909604
"2406";2;"AX-90571113";30125422;60,0709304805816;"SYN3941";28702498;62,1139217470051
"2407";2;"AX-90573292";30304379;60,2001777239011;"SYNGENTA11732";28894285;62,2431689903246
"2408";2;"AX-90560934";30306650;60,201809050074;"SYN10044";28896556;62,2448003164975
"2409";2;"AX-90560935";30345330;60,229560246391;"SYN10045";28936312;62,2725515128145
"2410";2;NA;NA;NA;"PZE-102051157";28722531;62,1281283720932
"2411";2;"AX-91338445";30448070;60,3029633294125;"PZE-102051452";29041311;62,345954595836
"2412";2;"AX-90533570";30460157;60,3115696509127;"PZE-102051498";29053320;62,3545609173362
"2413";2;"AX-91338450";30539004;60,3675608976532;"PZE-102051738";29119590;62,4105521640766
"2414";2;"AX-90533576";30640864;60,4395111290593;"PZE-102051836";29202100;62,4825023954827
"2415";2;"AX-90533578";30669738;60,4598287076364;"PZE-102051841";29230974;62,5028199740599
"2416";2;"AX-90533580";30969286;60,6686094829966;"PZE-102052096";29524205;62,71160074942
"2417";2;"AX-91338458";30988890;60,682147630846;"PZE-102052170";29543809;62,7251388972695
"2418";2;"AX-90533583";30989147;60,6823250089265;"PZE-102052177";29544066;62,7253162753499
"2419";2;"AX-90533584";31034495;60,7135827076271;"PZE-102052270";29633671;62,7565739740505
"2420";2;NA;NA;NA;"PZA03121.2";29544615;62,7256897810149
"2421";2;"AX-91330984";31647294;61,1281990422563;"PUT-163a-16927623-1183";30174064;63,1711903086798
"2422";2;"AX-91371350";31809511;61,2356077350593;"SYN2580";30315621;63,2785990014828
"2423";2;"AX-90533590";31845984;61,2596267751521;"PZE-102052665";30279153;63,3026180415756
"2424";2;"AX-90566437";31853939;61,2648591602199;"SYN2583";30260710;63,3078504266434
"2425";2;"AX-90533596";31874056;61,2780809974238;"PZE-102052894";30397801;63,3210722638473
"2426";2;"AX-90533601";32036674;61,3844351181185;"PZE-102053045";30554394;63,4274263845419
"2427";2;"AX-91369161";32084155;61,4153133921194;"SYN19559";30587345;63,4583046585429
"2428";2;"AX-90564241";32089031;61,418479962857;"SYN19568";30592221;63,4614712292804
"2429";2;"AX-91369160";32089215;61,4185994399596;"SYN19558";30592405;63,4615907063831
"2430";2;"AX-91368650";32465182;61,6603170338743;"SYN18240";30874213;63,7033083002977
"2431";2;"AX-90533605";32544724;61,7108514149429;"PZE-102053562";31046930;63,7538426813664
"2432";2;"AX-91338483";32670563;61,790378878135;"PZE-102053630";31154060;63,8333701445585
"2433";2;"AX-90533609";32716821;61,8194849939115;"PZE-102053654";31200329;63,862476260335
"2434";2;"AX-90533610";32716897;61,8195327579432;"PZE-102053655";31200405;63,8625240243667
"2435";2;"AX-90568400";32817895;61,8828458171354;"SYN314";31293233;63,9258370835588
"2436";2;"AX-90564205";33328212;62,1979568355335;"SYN19467";31825061;64,240948101957
"2437";2;"AX-91365919";33436997;62,2641311993199;"SYN10289";31924656;64,3071224657433
"2438";2;NA;NA;NA;"PZE-102053966";31594230;64,1053776887237
"2439";2;NA;NA;NA;"SYN19475";31830146;64,2442580489842
"2440";2;"AX-90533617";33980961;62,5900751040182;"PZE-102054452";32491440;64,6330663704416
"2441";2;"AX-91330795";33981955;62,5906634230933;"PUT-163a-148957860-554";32492434;64,6336546895167
"2442";2;"AX-90562931";33982039;62,5907131390173;"SYN15886";32492518;64,6337044054407
"2443";2;"AX-90526228";33982692;62,5910996148654;"PUT-163a-21626435-1579";32493171;64,6340908812888
"2444";2;"AX-91338497";34008070;62,6061108972788;"PZE-102054565";32518549;64,6491021637022
"2445";2;"AX-90533622";34009933;62,6072122164186;"PZE-102054604";32520412;64,6502034828421
"2446";2;"AX-90533624";34448644;62,8641132034527;"PZE-102054808";32950280;64,9071044698761
"2447";2;NA;NA;NA;"PUT-163a-148957860-553";32492387;64,6336268717214
"2448";2;NA;NA;NA;"PZB02523.1";32493546;64,6343128236309
"2449";2;NA;NA;NA;"SYN9011";32522416;64,6513929745339
"2450";2;"AX-90561267";34559038;62,9280163925811;"SYN11050";33033591;64,9710076590046
"2451";2;"AX-90571659";34607027;62,9557059824666;"SYN5576";33075724;64,9986972488901
"2452";2;"AX-90533628";34887129;63,1162721452289;"PZE-102055209";33345799;65,1592634116524
"2453";2;"AX-90565360";34991252;63,1755147291091;"SYN2281";33464342;65,2185059955325
"2454";2;"AX-90565371";35081169;63,2264867029727;"SYN2283";33543595;65,2694779693961
"2455";2;"AX-91338516";35216627;63,3029537485661;"PZE-102055831";33590242;65,3459450149896
"2456";2;"AX-91338518";35247109;63,3201088346982;"PZE-102055920";33620507;65,3631001011216
"2457";2;"AX-90533644";35304901;63,3525820088998;"PZE-102055945";33679284;65,3955732753233
"2458";2;"AX-91338524";35422507;63,4184581033893;"PZE-102056303";33840321;65,4614493698128
"2459";2;NA;NA;NA;"PZE-102055879";33618651;65,3611001997675
"2460";2;"AX-91338527";35797122;63,6264748151898;"PZE-102056381";34235939;65,6694660816132
"2461";2;"AX-90533652";35797985;63,626950834387;"PZE-102056387";34236803;65,6699421008104
"2462";2;"AX-90533653";35925622;63,6971928333696;"PZE-102056416";34361349;65,7401840997931
"2463";2;"AX-91338532";35999062;63,7374641654126;"PZE-102056442";34433477;65,7804554318361
"2464";2;"AX-90533657";36039316;63,7594929722157;"PZE-102056473";34473503;65,8024842386391
"2465";2;"AX-90533661";36133149;63,8107197670685;"PZE-102056594";34569022;65,853711033492
"2466";2;"AX-91338538";36138702;63,8137459644593;"PZE-102056669";34574575;65,8567372308827
"2467";2;"AX-90533663";36138755;63,813774844772;"PZE-102056670";34574628;65,8567661111954
"2468";2;"AX-90533668";36233374;63,8652465575426;"PZE-102056733";34671116;65,908237823966
"2469";2;"AX-91338543";36233398;63,8652595911668;"PZE-102056732";34671140;65,9082508575903
"2470";2;"AX-91376533";36785093;64,1619164841754;"SYN5394";35272010;66,2049077505989
"2471";2;"AX-90533672";36789503;64,1642641388218;"PZE-102057004";35276420;66,2072554052453
"2472";2;"AX-91338552";36827510;64,1844815808488;"PZE-102057076";35324527;66,2274728472722
"2473";2;"AX-91338555";36968420;64,2591950209145;"PZE-102057220";35483048;66,3021862873379
"2474";2;"AX-90533683";37573632;64,5757757707426;"PZE-102057444";36082399;66,6187670371661
"2475";2;"AX-90564830";37947289;64,7677635540754;"SYN21186";36446859;66,8107548204989
"2476";2;"AX-90533687";37952862;64,7706070961453;"PZE-102057754";36452432;66,8135983625688
"2477";2;"AX-90569301";38091674;64,8412457874848;"SYN34237";36591789;66,8842370539082
"2478";2;"AX-90533694";38264930;64,9289060137875;"PZE-102058141";36771622;66,9718972802109
"2479";2;"AX-91338571";38342616;64,9680297818094;"PZE-102058423";36832942;67,0110210482328
"2480";2;"AX-90533697";38346216;64,969840064554;"PZE-102058451";36836542;67,0128313309775
"2481";2;"AX-90533698";38347330;64,9704001975622;"PZE-102058453";36837656;67,0133914639857
"2482";2;"AX-91366109";38351561;64,972527386106;"SYN10825";36841887;67,0155186525295
"2483";2;"AX-90561189";38417567;65,0056695616232;"SYN10818";36907734;67,0486608280467
"2484";2;"AX-90533701";38558189;65,0760068842143;"PZE-102058916";37046358;67,1189981506378
"2485";2;"AX-90533702";38562978;65,0783958149843;"PZE-102058956";37051147;67,1213870814078
"2486";2;"AX-91338579";38683621;65,1384367773169;"PZE-102059100";37133343;67,1814280437404
"2487";2;"AX-91378710";38753125;65,1729048456641;"ZM012191-1494";37198403;67,2158961120876
"2488";2;"AX-90567596";38988696;65,2890648979621;"SYN29169";37446901;67,3320561643856
"2489";2;"AX-90533709";39096185;65,3417284653919;"PZE-102059450";37554794;67,3847197318154
"2490";2;"AX-90533712";39109622;65,3482969287115;"PZE-102059504";37570753;67,391288195135
"2491";2;"AX-90533715";39395378;65,4872018757221;"PZE-102059688";37867613;67,5301931421455
"2492";2;"AX-90567502";39395695;65,4873551402331;"SYN28949";37867930;67,5303464066566
"2493";2;"AX-90567501";39396163;65,4875814075201;"SYN28948";37868398;67,5305726739436
"2494";2;"AX-90533717";39701526;65,6343683126601;"PZE-102059924";38140456;67,6773595790836
"2495";2;"AX-90533718";39703811;65,6354603265372;"PZE-102059980";38142740;67,6784515929607
"2496";2;"AX-90533719";39752015;65,6584752562395;"PZE-102059987";38192289;67,701466522663
"2497";2;"AX-90533720";39889694;65,7239786268483;"PZE-102060100";38325706;67,7669698932717
"2498";2;"AX-91338601";40127289;65,8362156352223;"PZE-102060314";38560933;67,8792069016458
"2499";2;"AX-90567253";40270417;65,9033384925621;"SYN28278";38704465;67,9463297589856
"2500";2;"AX-90533730";40380450;65,9546916356765;"PZE-102060571";38802418;67,9976829020999
"2501";2;"AX-91372227";40560186;66,0381113253692;"SYN28425";38981694;68,0811025917926
"2502";2;"AX-90567298";40560967;66,0384725515625;"SYN28423";38982475;68,0814638179859
"2503";2;NA;NA;NA;"SYN28424";38981845;68,0811724569217
"2504";2;"AX-91338614";41019019;66,2484686870817;"PZE-102061033";39421647;68,2914599535052
"2505";2;"AX-91331629";41019825;66,2488349379801;"PUT-163a-71445025-3368";39422453;68,2918262044036
"2506";2;"AX-91338619";41241033;66,3489218799733;"PZE-102061320";39621308;68,3919131463967
"2507";2;"AX-90533742";41247898;66,3520142681055;"PZE-102061288";39614442;68,395005534529
"2508";2;"AX-91338620";41269844;66,3618944681956;"PZE-102061352";39639027;68,404885734619
"2509";2;"AX-90533746";41360477;66,402608712813;"PZE-102061400";39748688;68,4455999792364
"2510";2;"AX-90533747";41370752;66,4072154034743;"PZE-102061416";39758963;68,4502066698977
"2511";2;"AX-90533749";41415634;66,4273161909136;"PZE-102061457";39796017;68,4703074573371
"2512";2;"AX-90533750";41419414;66,429007492279;"PZE-102061474";39799797;68,4719987587024
"2513";2;NA;NA;NA;"PZE-102061118";39429510;68,295376127245
"2514";2;"AX-91338631";41647401;66,5305568746472;"PZE-102061658";40011083;68,5735481410706
"2515";2;"AX-90533757";41648818;66,5311852074109;"PZE-102061736";40012500;68,5741764738344
"2516";2;"AX-91366370";41697210;66,5526225199955;"SYN11563";40060947;68,595613786419
"2517";2;"AX-90533758";41703380;66,5553528691975;"PZE-102061803";40067117;68,5983441356209
"2518";2;"AX-90571026";42052220;66,7086517734481;"SYN39136";40411823;68,7516430398716
"2519";2;"AX-90571027";42058916;66,7115738435293;"SYN39137";40418520;68,7545651099528
"2520";2;"AX-91375955";42060323;66,7121877468604;"SYN39130";40419927;68,7551790132839
"2521";2;"AX-90566679";42152394;66,7522863472852;"SYN26598";40506318;68,7952776137087
"2522";2;"AX-90533770";42788496;67,0253657912765;"PZE-102062683";41023316;69,0683570576999
"2523";2;"AX-91338650";43020832;67,1233979393364;"PZE-102062755";41226098;69,1663892057598
"2524";2;"AX-90533777";43085572;67,1505525888507;"PZE-102062967";41300032;69,1935438552741
"2525";2;"AX-91338652";43086830;67,1510795494077;"PZE-102062962";41301290;69,1940708158311
"2526";2;"AX-90533778";43281325;67,2322321178077;"PZE-102063039";41478887;69,2752233842312
"2527";2;"AX-91338657";43539893;67,3391410179551;"PZE-102063348";41730545;69,3821322843786
"2528";2;"AX-90533784";43545644;67,3415062123525;"PZE-102063382";41736296;69,384497478776
"2529";2;"AX-90533786";43578725;67,3551006629829;"PZE-102063478";41769378;69,3980919294063
"2530";2;"AX-90533789";43706977;67,4076336100938;"PZE-102063830";41887512;69,4506248765172
"2531";2;"AX-91338666";43708218;67,4081406024822;"PZE-102063834";41888753;69,4511318689056
"2532";2;"AX-90562778";43834754;67,4597014705047;"SYN15445";42000370;69,5026927369282
"2533";2;"AX-91373857";43975126;67,5165913838022;"SYN33050";42106477;69,5595826502257
"2534";2;"AX-90568924";43981652;67,5192283533408;"SYN33042";42113003;69,5622196197643
"2535";2;"AX-90573592";44098480;67,5663169085309;"SYNGENTA3962";42255459;69,6093081749544
"2536";2;"AX-90573593";44098602;67,5663659647065;"SYNGENTA3963";42255581;69,6093572311299
"2537";2;"AX-90570792";44458786;67,7101357208237;"SYN3850";42620108;69,7531269872472
"2538";2;"AX-90570788";44459285;67,7103334338268;"SYN3849";42620607;69,7533247002502
"2539";2;"AX-90533796";44529381;67,7380665928637;"PZE-102064786";42692541;69,7810578592872
"2540";2;"AX-90533797";44638861;67,7812224903387;"PZE-102064901";42805299;69,8242137567622
"2541";2;NA;NA;NA;"SYN3846";42619061;69,7527121526285
"2542";2;"AX-91375058";45021605;67,9305760748626;"SYN36641";43185799;69,973567341286
"2543";2;"AX-90533804";45040792;67,9380012160868;"PZE-102065225";43204987;69,9809924825103
"2544";2;"AX-90533805";45236662;68,0134637285411;"PZE-102065424";43372951;70,0564549949646
"2545";2;"AX-91366455";45281463;68,0306380944173;"SYN11791";43428353;70,0736293608407
"2546";2;"AX-90571795";45427023;68,0862177867521;"SYN5947";43558145;70,1292090531755
"2547";2;"AX-91338688";45564533;68,1384149135936;"PZE-102065812";43700288;70,1814061800171
"2548";2;"AX-90533813";45571054;68,1408827725551;"PZE-102065854";43718616;70,1838740389786
"2549";2;"AX-91338690";45590323;68,1481711579573;"PZE-102065871";43737883;70,1911624243808
"2550";2;"AX-90533815";45606859;68,1544211242561;"PZE-102065885";43753307;70,1974123906796
"2551";2;"AX-90533816";45615420;68,1576551530679;"PZE-102065949";43761869;70,2006464194914
"2552";2;"AX-91338695";46045806;68,3187525582206;"PZE-102066102";44188667;70,361743824644
"2553";2;"AX-90533820";46120086;68,3462625305997;"PZE-102066365";44262430;70,3892537970231
"2554";2;"AX-91338698";46132855;68,3509829227172;"PZE-102066427";44275201;70,3939741891406
"2555";2;"AX-90561564";46235745;68,3889261909264;"SYN11871";44379863;70,4319174573498
"2556";2;"AX-90561561";46247225;68,3931495131259;"SYN11861";44391343;70,4361407795493
"2557";2;"AX-90533824";46328686;68,4230589989359;"PZE-102067031";44472541;70,4660502653593
"2558";2;"AX-90567157";46718297;68,5646899357851;"SYN27963";44855691;70,6076812022086
"2559";2;"AX-91338708";46805038;68,5959037615628;"PZE-102067402";44941708;70,6388950279863
"2560";2;NA;NA;NA;"PZE-102066476";44299462;70,4028284662192
"2561";2;NA;NA;NA;"PZE-102066516";44331820;70,4144976236548
"2562";2;"AX-90566107";47857761;68,9656100626519;"SYN24899";45958269;71,0086013290754
"2563";2;"AX-90533840";47861760;68,9669826702674;"PZE-102068130";45962268;71,0099739366909
"2564";2;"AX-91371025";47892464;68,9775134975453;"SYN24888";45992880;71,0205047639688
"2565";2;"AX-90570596";48068777;69,0377135499707;"SYN37936";46157799;71,0807048163941
"2566";2;"AX-91375524";48068919;69,0377618481283;"SYN37930";46157941;71,0807531145517
"2567";2;"AX-90570593";48068934;69,0377669500288;"SYN37931";46157956;71,0807582164523
"2568";2;"AX-90570589";48069237;69,0378700077062;"SYN37923";46158259;71,0808612741296
"2569";2;"AX-90570587";48071035;69,0384815232682;"SYN37921";46160057;71,0814727896916
"2570";2;"AX-90533848";48391413;69,1466815847686;"PZE-102068532";46438186;71,189672851192
